subject,mirna,expressed,direction
31,hsa-let-7b,1,1
31,hsa-miR-548v,1,1
31,hsa-miR-548e-5p,1,-1
31,hsa-miR-548ah-3p|hsa-miR-548av-3p,1,1
31,hsa-miR-1249-3p,1,1
31,hsa-miR-548ag,1,1
31,hsa-miR-454-3p,1,1
31,hsa-miR-483-3p,1,-1
31,hsa-miR-6866-3p,1,-1
31,hsa-miR-4663,1,-1
31,hsa-miR-2278,1,1
31,hsa-miR-326,1,-1
31,hsa-miR-516a-3p|hsa-miR-516b-3p,1,1
31,hsa-mir-296,1,-1
31,hsa-miR-6500-3p,1,1
31,hsa-miR-4433a-3p,1,-1
31,hsa-miR-4326,1,-1
31,hsa-miR-4776-5p,1,1
31,hsa-miR-192-5p,1,1
31,hsa-miR-660-3p,1,1
31,hsa-miR-2681-5p,1,-1
31,hsa-miR-6723-5p,1,1
31,hsa-miR-873-5p,1,1
31,hsa-miR-3944-3p,1,1
31,hsa-miR-192-3p,1,1
32,hsa-miR-29c-5p,1,1
32,hsa-miR-598-3p,1,-1
32,hsa-miR-548ar-5p,1,1
32,hsa-miR-519e-3p,1,-1
32,hsa-miR-885-3p,1,-1
32,hsa-miR-106b-5p,1,1
32,hsa-miR-659-3p,1,-1
32,hsa-miR-5583-3p,1,1
32,hsa-miR-200b-3p,1,1
32,hsa-miR-544a,1,1
32,hsa-miR-5004-5p,1,-1
32,hsa-miR-6762-3p,1,-1
32,hsa-miR-6771-5p,1,-1
32,hsa-miR-486-3p,1,1
32,hsa-miR-219b-5p,1,-1
32,hsa-miR-6806-3p,1,-1
32,hsa-miR-218-2-3p,1,-1
32,hsa-miR-3622a-3p,1,1
32,hsa-miR-494-5p,1,1
32,hsa-miR-6515-5p,1,-1
32,hsa-miR-302d-3p,1,1
32,hsa-miR-4775,1,1
32,hsa-miR-496,1,-1
32,hsa-miR-1270,1,-1
32,hsa-miR-3614-3p,1,-1
32,hsa-let-7f-1-3p,1,1
32,hsa-miR-548j-3p,1,-1
32,hsa-mir-26a-2,1,-1
32,hsa-miR-3529-3p,1,1
32,hsa-miR-488-5p,1,-1
32,hsa-miR-6864-5p,1,-1
32,hsa-miR-6718-5p,1,1
32,hsa-miR-495-5p,1,-1
32,hsa-miR-489-5p,1,-1
32,hsa-miR-615-5p,1,1
32,hsa-miR-5580-5p,1,-1
32,hsa-miR-501-5p,1,-1
32,hsa-miR-1260a,1,1
32,hsa-miR-1468-5p,1,-1
32,hsa-miR-205-3p,1,-1
32,hsa-miR-4802-3p,1,1
32,hsa-miR-7854-3p,1,-1
32,hsa-miR-6879-3p,1,1
32,hsa-miR-198,1,1
32,hsa-miR-5581-5p,1,1
32,hsa-miR-18a-3p,1,-1
32,hsa-miR-3612,1,-1
32,hsa-miR-627-3p,1,1
32,hsa-mir-486-1,1,1
32,hsa-miR-5000-5p,1,1
32,hsa-miR-154-3p,1,-1
32,hsa-miR-6861-5p,1,1
32,hsa-miR-181c-5p,1,-1
32,hsa-miR-548az-5p,1,-1
32,hsa-miR-1234-3p,1,1
32,hsa-miR-548o-3p,1,-1
32,hsa-miR-30a-3p,1,1
32,hsa-mir-378a,1,1
32,hsa-miR-223-5p,1,1
32,hsa-miR-3607-5p,1,-1
32,hsa-miR-3163,1,-1
32,hsa-miR-6824-3p,1,1
32,hsa-miR-6795-5p,1,-1
32,hsa-miR-6862-3p,1,1
32,hsa-miR-4420,1,-1
32,hsa-miR-520g-3p,1,1
32,hsa-miR-6747-3p,1,-1
32,hsa-miR-6851-3p,1,-1
32,hsa-miR-31-5p,1,1
32,hsa-miR-127-5p,1,-1
32,hsa-miR-4516,1,1
32,hsa-let-7a-1,1,-1
32,hsa-miR-4497,1,-1
32,hsa-miR-3688-3p,1,-1
32,hsa-miR-1538,1,-1
32,hsa-miR-6855-5p,1,-1
32,hsa-miR-6801-3p,1,1
32,hsa-miR-3941,1,1
32,hsa-miR-6507-5p,1,-1
32,hsa-miR-136-3p,1,1
32,hsa-miR-6509-5p,1,-1
32,hsa-miR-219a-2-3p,1,1
32,hsa-miR-6833-5p,1,1
32,hsa-miR-2355-3p,1,-1
32,hsa-miR-548ar-3p,1,-1
32,hsa-miR-548au-5p,1,1
32,hsa-miR-6715a-3p,1,-1
32,hsa-miR-6852-5p,1,1
32,hsa-miR-3188,1,-1
32,hsa-miR-524-5p,1,1
32,hsa-miR-5708,1,-1
32,hsa-miR-4476,1,-1
32,hsa-miR-200c-3p,1,-1
32,hsa-miR-520b,1,-1
32,hsa-miR-4506,1,-1
32,hsa-miR-6878-5p,1,1
32,hsa-miR-2114-3p,1,-1
32,hsa-miR-519d-5p,1,1
32,hsa-miR-6745,1,1
32,hsa-mir-19b-1,1,1
32,hsa-miR-508-3p,1,1
32,hsa-miR-4532,1,1
32,hsa-miR-6511a-3p,1,1
32,hsa-miR-632,1,1
32,hsa-miR-1286,1,1
32,hsa-miR-7850-5p,1,1
32,hsa-miR-1292-5p,1,-1
32,hsa-miR-425-5p,1,1
32,hsa-miR-4668-5p,1,1
32,hsa-miR-4651,1,-1
32,hsa-miR-3184-5p,1,1
32,hsa-miR-106a-3p,1,-1
32,hsa-miR-5000-3p,1,-1
32,hsa-miR-6855-3p,1,1
32,hsa-miR-6804-3p,1,-1
32,hsa-miR-224-5p,1,-1
32,hsa-mir-548v,1,-1
32,hsa-miR-30b-5p,1,1
32,hsa-miR-1301-3p,1,-1
32,hsa-miR-4474-3p,1,-1
32,hsa-miR-514b-5p,1,-1
32,hsa-miR-4731-3p,1,1
32,hsa-miR-1915-5p,1,1
32,hsa-miR-515-5p,1,-1
32,hsa-miR-190a-5p,1,1
32,hsa-miR-6802-3p,1,1
32,hsa-miR-7702,1,1
32,hsa-miR-96-5p,1,1
32,hsa-mir-30d,1,1
32,hsa-miR-7109-3p,1,1
32,hsa-miR-2116-5p,1,1
32,hsa-mir-133a-1,1,1
32,hsa-miR-202-3p,1,1
32,hsa-miR-519c-3p,1,1
32,hsa-miR-1262,1,-1
32,hsa-miR-3609,1,1
32,hsa-miR-1289,1,1
32,hsa-miR-6504-5p,1,1
32,hsa-miR-3190-5p,1,1
32,hsa-miR-448,1,1
32,hsa-miR-3187-5p,1,-1
32,hsa-miR-4661-3p,1,1
32,hsa-miR-6837-5p,1,-1
32,hsa-miR-6895-5p,1,-1
32,hsa-miR-6816-5p,1,1
32,hsa-mir-519d,1,-1
32,hsa-miR-512-5p,1,-1
32,hsa-miR-345-5p,1,-1
32,hsa-miR-6755-5p,1,1
32,hsa-miR-6857-3p,1,-1
32,hsa-miR-6810-3p,1,-1
32,hsa-miR-3199,1,-1
32,hsa-miR-518c-5p,1,-1
32,hsa-miR-330-3p,1,-1
32,hsa-miR-6830-3p,1,1
32,hsa-miR-34a-5p,1,-1
32,hsa-miR-4454,1,-1
32,hsa-miR-27b-5p,1,1
32,hsa-miR-4517,1,-1
32,hsa-miR-339-5p,1,1
32,hsa-miR-3158-3p,1,-1
32,hsa-miR-484,1,1
32,hsa-miR-449c-5p,1,1
32,hsa-miR-4707-3p,1,-1
32,hsa-miR-3198,1,1
32,hsa-mir-1-2,1,-1
32,hsa-miR-4703-5p,1,1
32,hsa-miR-4723-3p,1,-1
32,hsa-miR-3136-3p,1,1
32,hsa-miR-6811-5p,1,1
32,hsa-miR-1285-5p,1,-1
32,hsa-miR-93-3p,1,-1
32,hsa-miR-520b|hsa-miR-520c-3p|hsa-miR-520f-3p,1,1
32,hsa-miR-6731-5p,1,-1
32,hsa-miR-515-3p,1,-1
32,hsa-miR-5010-3p,1,1
32,hsa-miR-5687,1,1
32,hsa-miR-519e-5p,1,-1
32,hsa-miR-548y,1,-1
32,hsa-miR-7111-5p,1,1
32,hsa-miR-6789-5p,1,1
32,hsa-miR-3183,1,1
32,hsa-miR-497-5p,1,1
32,hsa-miR-6888-5p,1,-1
32,hsa-miR-1224-3p,1,-1
32,hsa-miR-589-5p,1,1
32,hsa-miR-374c-3p,1,-1
32,hsa-miR-938,1,-1
32,hsa-miR-6733-5p,1,1
32,hsa-miR-548q,1,-1
32,hsa-miR-4659b-5p,1,-1
32,hsa-miR-323b-3p,1,-1
32,hsa-miR-6776-5p,1,1
32,hsa-miR-874-5p,1,-1
32,hsa-miR-203b-5p,1,-1
32,hsa-miR-6880-5p,1,-1
32,hsa-miR-4431,1,-1
32,hsa-miR-3130-3p,1,1
32,hsa-miR-3620-3p,1,1
32,hsa-miR-520h,1,1
32,hsa-mir-365b,1,-1
32,hsa-miR-718,1,-1
32,hsa-miR-3911,1,1
32,hsa-miR-6890-3p,1,1
32,hsa-mir-29b-1,1,1
32,hsa-miR-374b-5p,1,1
32,hsa-miR-7155-5p,1,-1
32,hsa-mir-218-1,1,1
32,hsa-miR-548au-3p,1,-1
32,hsa-miR-6779-3p,1,-1
32,hsa-miR-518e-3p,1,-1
32,hsa-miR-6820-3p,1,1
32,hsa-miR-4524a-5p,1,1
32,hsa-miR-376c-3p,1,-1
32,hsa-miR-103a-3p,1,1
32,hsa-miR-411-5p,1,-1
32,hsa-miR-548ah-3p|hsa-miR-548av-3p,1,1
32,hsa-mir-129-1,1,-1
32,hsa-miR-130b-5p,1,1
32,hsa-miR-320e,1,1
32,hsa-miR-1295b-3p,1,1
32,hsa-miR-4478,1,-1
32,hsa-miR-6780a-3p,1,-1
32,hsa-miR-23b-5p,1,1
32,hsa-miR-4758-3p,1,1
32,hsa-miR-1295b-5p,1,1
32,hsa-miR-766-5p,1,-1
32,hsa-miR-34c-3p,1,1
32,hsa-miR-6891-5p,1,-1
32,hsa-miR-211-5p,1,1
32,hsa-miR-450b-3p,1,-1
32,hsa-miR-485-3p,1,-1
32,hsa-miR-4704-5p,1,1
32,hsa-miR-5580-3p,1,-1
32,hsa-miR-6731-3p,1,-1
32,hsa-miR-3074-5p,1,-1
32,hsa-miR-101-5p,1,-1
32,hsa-miR-6810-5p,1,-1
32,hsa-miR-4733-5p,1,-1
32,hsa-miR-5587-3p,1,-1
32,hsa-miR-6894-5p,1,-1
32,hsa-miR-548ac,1,1
32,hsa-mir-27b,1,1
32,hsa-miR-3132,1,-1
32,hsa-miR-7-2-3p,1,-1
32,hsa-miR-361-3p,1,1
32,hsa-miR-423-3p,1,-1
32,hsa-miR-4491,1,1
32,hsa-mir-378d-1,1,1
32,hsa-miR-4682,1,1
32,hsa-miR-4504,1,1
32,hsa-miR-3683,1,1
32,hsa-miR-378b,1,1
32,hsa-miR-5192,1,-1
32,hsa-miR-221-5p,1,1
32,hsa-miR-181a-3p,1,1
32,hsa-miR-6845-3p,1,-1
32,hsa-miR-500a-3p,1,1
32,hsa-miR-431-5p,1,1
32,hsa-miR-523-3p,1,1
32,hsa-miR-4466,1,-1
32,hsa-miR-4500,1,1
32,hsa-miR-29a-5p,1,1
32,hsa-miR-1285-3p,1,-1
32,hsa-miR-5587-5p,1,-1
32,hsa-miR-6892-3p,1,-1
32,hsa-miR-124-3p,1,1
32,hsa-miR-658,1,-1
32,hsa-miR-4658,1,1
32,hsa-miR-31-3p,1,-1
32,hsa-miR-5588-5p,1,-1
32,hsa-miR-6741-3p,1,-1
33,hsa-miR-365a-3p|hsa-miR-365b-3p,1,-1
33,hsa-miR-2114-5p,1,-1
33,hsa-miR-484,1,-1
33,hsa-miR-127-5p,1,1
33,hsa-miR-346,1,1
33,hsa-miR-520a-5p,1,-1
33,hsa-miR-24-1-5p,1,-1
33,hsa-mir-128-1,1,1
33,hsa-mir-27a,1,1
33,hsa-miR-495-5p,1,-1
33,hsa-miR-5009-3p,1,1
33,hsa-miR-1271-3p,1,1
33,hsa-miR-3925-3p,1,1
33,hsa-miR-374c-5p,1,-1
33,hsa-miR-5680,1,-1
33,hsa-miR-6854-5p,1,-1
33,hsa-miR-4524a-3p,1,-1
33,hsa-miR-181a-5p,1,1
33,hsa-miR-26a-2-3p,1,1
33,hsa-miR-3934-3p,1,1
33,hsa-miR-3942-5p,1,1
33,hsa-miR-1225-5p,1,-1
33,hsa-miR-154-5p,1,-1
33,hsa-miR-641,1,-1
33,hsa-miR-5002-5p,1,-1
33,hsa-miR-548av-5p|hsa-miR-548k,1,-1
33,hsa-miR-16-2-3p,1,-1
33,hsa-miR-605-5p,1,1
33,hsa-miR-1289,1,1
33,hsa-miR-299-5p,1,1
33,hsa-miR-5584-5p,1,1
33,hsa-miR-3157-3p,1,1
33,hsa-miR-192-3p,1,-1
33,hsa-miR-515-3p,1,1
33,hsa-miR-501-5p,1,-1
33,hsa-miR-486-5p,1,1
33,hsa-miR-3126-3p,1,-1
33,hsa-miR-380-3p,1,1
33,hsa-miR-4781-5p,1,1
33,hsa-mir-26a-1,1,-1
33,hsa-miR-523-3p,1,1
33,hsa-miR-1294,1,1
33,hsa-miR-4433a-3p,1,1
33,hsa-miR-6770-5p,1,1
33,hsa-miR-6507-5p,1,-1
33,hsa-miR-6715a-3p,1,-1
33,hsa-mir-4703,1,1
33,hsa-miR-150-3p,1,-1
33,hsa-miR-4449,1,-1
33,hsa-miR-6813-5p,1,1
33,hsa-miR-3667-3p,1,1
33,hsa-miR-485-5p,1,1
33,hsa-mir-101-2,1,1
33,hsa-miR-3117-5p,1,1
33,hsa-mir-29c,1,1
33,hsa-miR-491-3p,1,1
33,hsa-miR-496,1,-1
33,hsa-miR-7851-3p,1,1
33,hsa-miR-6831-5p,1,1
33,hsa-miR-6883-5p,1,-1
33,hsa-miR-486-3p,1,-1
33,hsa-miR-455-5p,1,1
33,hsa-let-7b-3p,1,-1
33,hsa-miR-185-5p,1,-1
33,hsa-miR-6789-3p,1,1
33,hsa-miR-758-3p,1,1
33,hsa-miR-3621,1,-1
33,hsa-miR-4676-5p,1,-1
33,hsa-miR-3657,1,-1
33,hsa-miR-372-3p,1,1
33,hsa-miR-4753-5p,1,1
33,hsa-miR-548av-5p,1,-1
33,hsa-miR-4659a-3p,1,-1
33,hsa-miR-219b-5p,1,1
33,hsa-miR-548j-5p,1,-1
33,hsa-miR-4712-5p,1,1
33,hsa-miR-548ar-5p,1,1
33,hsa-miR-6839-5p,1,1
33,hsa-miR-6831-3p,1,-1
33,hsa-miR-498,1,1
33,hsa-miR-3622b-3p,1,-1
33,hsa-miR-891a-5p,1,-1
33,hsa-miR-548g-3p,1,-1
33,hsa-miR-3158-3p,1,1
33,hsa-miR-4662a-3p,1,1
33,hsa-miR-1291,1,1
33,hsa-miR-767-5p,1,-1
33,hsa-miR-3074-3p,1,-1
33,hsa-mir-378d-2,1,1
33,hsa-miR-18b-5p,1,-1
33,hsa-miR-21-5p,1,-1
33,hsa-miR-6752-3p,1,1
33,hsa-miR-4423-5p,1,-1
33,hsa-miR-16-5p,1,-1
33,hsa-miR-6786-3p,1,1
33,hsa-miR-4706,1,-1
33,hsa-miR-381-3p,1,-1
33,hsa-miR-6750-5p,1,1
33,hsa-miR-548o-3p,1,-1
33,hsa-miR-6764-5p,1,1
33,hsa-miR-323a-3p,1,-1
33,hsa-miR-513c-5p,1,1
33,hsa-miR-302d-3p,1,1
33,hsa-miR-6861-3p,1,1
33,hsa-let-7i-3p,1,-1
33,hsa-miR-331-5p,1,1
33,hsa-miR-190b,1,-1
33,hsa-miR-4798-3p,1,-1
33,hsa-miR-98-5p,1,-1
33,hsa-miR-196b-5p,1,1
33,hsa-miR-548f-3p|hsa-miR-548g-3p,1,1
33,hsa-miR-7111-5p,1,1
33,hsa-miR-6787-3p,1,1
33,hsa-miR-3198,1,-1
33,hsa-miR-133b,1,1
33,hsa-miR-652-3p,1,-1
33,hsa-miR-4443,1,-1
33,hsa-miR-103a-3p,1,1
33,hsa-miR-6717-5p,1,1
33,hsa-miR-6759-3p,1,1
33,hsa-miR-3619-5p,1,-1
33,hsa-miR-6845-5p,1,1
33,hsa-miR-6824-5p,1,1
33,hsa-miR-550b-2-5p,1,-1
33,hsa-miR-6861-5p,1,-1
33,hsa-miR-6858-5p,1,-1
33,hsa-miR-34b-5p,1,-1
33,hsa-miR-6799-5p,1,1
33,hsa-miR-6806-3p,1,-1
33,hsa-miR-3160-3p,1,-1
33,hsa-miR-3192-5p,1,-1
33,hsa-miR-2467-5p,1,-1
33,hsa-miR-676-5p,1,1
33,hsa-miR-497-5p,1,1
33,hsa-mir-320b-2,1,1
33,hsa-miR-2116-5p,1,1
33,hsa-miR-6796-5p,1,1
33,hsa-miR-6515-3p,1,1
33,hsa-miR-153-3p,1,-1
33,hsa-miR-3681-5p,1,-1
33,hsa-miR-4757-5p,1,1
33,hsa-miR-5698,1,1
33,hsa-miR-4687-5p,1,1
33,hsa-miR-4646-5p,1,-1
33,hsa-miR-219a-2-3p,1,1
33,hsa-miR-6723-5p,1,1
33,hsa-miR-4489,1,1
33,hsa-miR-550b-3p,1,1
33,hsa-miR-6882-5p,1,1
33,hsa-miR-548am-5p|hsa-miR-548c-5p|hsa-miR-548o-5p,1,-1
33,hsa-miR-671-3p,1,-1
33,hsa-miR-4695-3p,1,1
33,hsa-miR-6511a-5p|hsa-miR-6511b-5p,1,-1
33,hsa-mir-642b,1,1
33,hsa-miR-218-5p,1,-1
33,hsa-miR-548ap-5p,1,-1
33,hsa-miR-4525,1,1
33,hsa-miR-582-3p,1,1
33,hsa-miR-181c-5p,1,-1
33,hsa-miR-4747-3p,1,-1
33,hsa-miR-4804-3p,1,1
33,hsa-miR-6894-5p,1,1
33,hsa-miR-1323,1,-1
33,hsa-miR-1260b,1,-1
33,hsa-miR-1255b-5p,1,-1
33,hsa-mir-30b,1,-1
33,hsa-miR-183-5p,1,-1
33,hsa-miR-3921,1,1
33,hsa-miR-6811-5p,1,1
33,hsa-miR-4511,1,-1
33,hsa-miR-320a,1,-1
33,hsa-miR-4490,1,1
33,hsa-miR-581,1,1
33,hsa-miR-3620-5p,1,1
33,hsa-miR-629-3p,1,1
33,hsa-miR-3940-5p,1,1
33,hsa-miR-3679-3p,1,1
33,hsa-miR-6805-3p,1,1
33,hsa-miR-3591-3p,1,1
33,hsa-miR-1179,1,-1
33,hsa-miR-151b,1,1
33,hsa-miR-450a-5p,1,-1
33,hsa-miR-4768-5p,1,-1
33,hsa-mir-30d,1,-1
33,hsa-miR-3606-5p,1,-1
33,hsa-miR-548ak,1,-1
33,hsa-miR-659-5p,1,-1
33,hsa-miR-504-3p,1,1
33,hsa-miR-181c-3p,1,1
33,hsa-miR-6840-3p,1,1
33,hsa-miR-548ah-3p|hsa-miR-548av-3p|hsa-miR-548p,1,1
33,hsa-miR-758-5p,1,1
33,hsa-miR-769-3p,1,1
33,hsa-miR-187-3p,1,-1
33,hsa-miR-4696,1,1
33,hsa-miR-125b-1-3p,1,1
33,hsa-miR-6767-5p,1,1
33,hsa-miR-3121-3p,1,1
33,hsa-miR-3622b-5p,1,-1
33,hsa-miR-516a-5p,1,1
33,hsa-miR-4764-5p,1,-1
33,hsa-miR-6778-3p,1,1
33,hsa-miR-4668-5p,1,-1
33,hsa-miR-135a-5p,1,1
33,hsa-miR-3661,1,1
33,hsa-miR-6878-5p,1,1
33,hsa-miR-3684,1,1
33,hsa-miR-4640-3p,1,-1
33,hsa-miR-301b-5p,1,1
33,hsa-miR-3139,1,1
33,hsa-miR-4635,1,-1
33,hsa-miR-6765-3p,1,1
33,hsa-mir-548f-3,1,1
33,hsa-miR-192-5p,1,-1
33,hsa-miR-140-3p,1,-1
33,hsa-miR-6851-5p,1,1
33,hsa-miR-4660,1,1
33,hsa-miR-133a-5p,1,1
33,hsa-miR-3158-5p,1,1
33,hsa-miR-5581-5p,1,-1
33,hsa-miR-302a-5p,1,1
33,hsa-miR-433-3p,1,-1
33,hsa-miR-4438,1,-1
33,hsa-miR-6512-3p,1,-1
33,hsa-miR-6754-3p,1,1
33,hsa-miR-148a-5p,1,1
33,hsa-miR-6729-3p,1,-1
33,hsa-miR-3591-5p,1,1
33,hsa-miR-3939,1,-1
33,hsa-miR-5009-5p,1,-1
33,hsa-miR-599,1,-1
33,hsa-miR-2355-5p,1,1
33,hsa-miR-615-3p,1,-1
33,hsa-miR-6892-5p,1,-1
33,hsa-mir-191,1,1
33,hsa-miR-153-5p,1,1
33,hsa-miR-107,1,1
33,hsa-miR-4758-3p,1,-1
33,hsa-miR-204-5p,1,1
33,hsa-miR-29b-1-5p,1,1
33,hsa-miR-2114-3p,1,1
33,hsa-miR-6895-5p,1,1
33,hsa-miR-329-5p,1,1
33,hsa-miR-376a-3p,1,-1
33,hsa-miR-543,1,1
33,hsa-miR-3928-5p,1,1
33,hsa-miR-6772-3p,1,1
33,hsa-miR-3191-3p,1,-1
33,hsa-miR-4433b-5p,1,1
33,hsa-mir-548ap,1,-1
33,hsa-miR-184,1,-1
33,hsa-miR-6805-5p,1,-1
33,hsa-miR-548au-3p,1,-1
33,hsa-miR-517a-3p|hsa-miR-517b-3p,1,-1
33,hsa-miR-5699-3p,1,-1
33,hsa-miR-5089-5p,1,-1
33,hsa-miR-629-5p,1,-1
33,hsa-miR-4676-3p,1,1
33,hsa-miR-466,1,1
33,hsa-miR-6779-5p,1,1
33,hsa-miR-6851-3p,1,-1
33,hsa-miR-4317,1,1
33,hsa-miR-3685,1,-1
33,hsa-miR-193a-5p,1,1
33,hsa-miR-518e-5p|hsa-miR-519a-5p|hsa-miR-519b-5p|hsa-miR-519c-5p|hsa-miR-522-5p|hsa-miR-523-5p,1,1
33,hsa-miR-4746-5p,1,1
33,hsa-miR-548h-5p,1,1
33,hsa-miR-4495,1,-1
33,hsa-miR-6825-3p,1,1
33,hsa-miR-4705,1,1
33,hsa-miR-532-3p,1,-1
33,hsa-miR-3934-5p,1,1
33,hsa-miR-6125,1,-1
33,hsa-miR-5188,1,1
33,hsa-miR-4735-5p,1,-1
33,hsa-miR-889-5p,1,1
33,hsa-miR-6728-3p,1,-1
33,hsa-miR-128-2-5p,1,-1
33,hsa-mir-196a-2,1,-1
33,hsa-miR-642b-5p,1,1
33,hsa-miR-1233-5p,1,-1
33,hsa-miR-6867-5p,1,-1
33,hsa-miR-651-5p,1,-1
33,hsa-miR-3616-5p,1,-1
33,hsa-miR-5192,1,-1
33,hsa-miR-518a-3p,1,-1
33,hsa-miR-489-5p,1,1
33,hsa-miR-219a-1-3p,1,1
33,hsa-miR-429,1,-1
33,hsa-miR-6866-5p,1,-1
33,hsa-miR-5000-5p,1,1
33,hsa-miR-212-3p,1,-1
33,hsa-miR-3129-5p,1,1
33,hsa-miR-6845-3p,1,1
33,hsa-miR-6832-5p,1,-1
33,hsa-miR-519d-5p,1,1
33,hsa-miR-1180-3p,1,-1
33,hsa-miR-151a-3p,1,1
33,hsa-miR-3529-3p,1,-1
33,hsa-miR-5090,1,1
33,hsa-miR-4662b,1,-1
33,hsa-miR-1262,1,1
33,hsa-miR-2276-3p,1,-1
33,hsa-miR-6132,1,-1
33,hsa-miR-4470,1,1
33,hsa-miR-3913-3p,1,1
33,hsa-miR-6766-3p,1,1
33,hsa-miR-125b-2-3p,1,-1
33,hsa-miR-10a-3p,1,1
33,hsa-miR-186-5p,1,1
33,hsa-miR-550a-3-5p|hsa-miR-550a-5p,1,-1
33,hsa-miR-29b-2-5p,1,1
33,hsa-miR-4469,1,1
33,hsa-miR-342-3p,1,-1
33,hsa-miR-188-3p,1,1
33,hsa-miR-454-5p,1,-1
33,hsa-miR-514b-5p,1,1
33,hsa-miR-1468-3p,1,-1
33,hsa-mir-548al,1,-1
33,hsa-miR-5688,1,1
33,hsa-miR-4478,1,-1
33,hsa-miR-642b-3p,1,-1
33,hsa-miR-30d-3p,1,1
33,hsa-miR-4667-5p,1,-1
33,hsa-miR-1306-5p,1,-1
33,hsa-miR-4772-3p,1,-1
33,hsa-miR-6807-5p,1,1
33,hsa-miR-142-5p,1,-1
33,hsa-miR-494-3p,1,-1
33,hsa-miR-1976,1,-1
33,hsa-miR-373-5p,1,-1
33,hsa-miR-5003-3p,1,-1
34,hsa-miR-511-5p,1,-1
34,hsa-miR-217,1,1
34,hsa-miR-152-5p,1,1
34,hsa-miR-146a-3p,1,-1
34,hsa-miR-455-5p,1,1
34,hsa-miR-6840-3p,1,1
34,hsa-miR-873-3p,1,1
34,hsa-miR-499a-5p,1,1
34,hsa-miR-1245a,1,-1
34,hsa-miR-6779-5p,1,-1
34,hsa-miR-106a-5p,1,1
34,hsa-miR-1275,1,-1
34,hsa-miR-6821-3p,1,-1
34,hsa-miR-1973,1,1
34,hsa-miR-9-3p,1,1
34,hsa-miR-138-5p,1,-1
34,hsa-miR-6869-5p,1,1
34,hsa-miR-5586-5p,1,-1
34,hsa-miR-4424,1,1
34,hsa-miR-770-5p,1,1
34,hsa-miR-6740-5p,1,1
34,hsa-miR-4506,1,-1
34,hsa-miR-98-3p,1,1
34,hsa-miR-3188,1,1
34,hsa-miR-320d,1,1
34,hsa-miR-3683,1,1
34,hsa-miR-1273h-5p,1,-1
34,hsa-miR-4663,1,-1
34,hsa-miR-651-3p,1,1
34,hsa-miR-1285-5p,1,-1
34,hsa-miR-556-5p,1,1
34,hsa-miR-5698,1,-1
34,hsa-miR-6746-5p,1,-1
34,hsa-miR-6791-3p,1,1
34,hsa-miR-96-3p,1,1
34,hsa-miR-517c-3p,1,-1
34,hsa-miR-6810-3p,1,-1
34,hsa-miR-192-5p,1,-1
34,hsa-miR-3138,1,1
34,hsa-miR-3124-3p,1,1
34,hsa-miR-6511b-3p,1,-1
34,hsa-miR-5588-5p,1,-1
34,hsa-miR-5702,1,-1
34,hsa-miR-4659b-3p,1,-1
34,hsa-miR-6759-3p,1,-1
34,hsa-let-7e-3p,1,-1
34,hsa-miR-432-5p,1,1
34,hsa-miR-4748,1,-1
34,hsa-miR-643,1,1
34,hsa-miR-548v,1,-1
34,hsa-miR-6890-5p,1,-1
34,hsa-miR-3921,1,1
34,hsa-miR-323b-5p,1,1
34,hsa-miR-6742-3p,1,-1
34,hsa-miR-448,1,-1
34,hsa-miR-513a-3p,1,-1
34,hsa-miR-1224-5p,1,1
34,hsa-miR-3691-3p,1,1
34,hsa-miR-4529-3p,1,1
34,hsa-miR-5687,1,1
34,hsa-miR-22-3p,1,-1
34,hsa-miR-6125,1,-1
34,hsa-miR-4691-3p,1,-1
34,hsa-miR-224-3p,1,-1
34,hsa-miR-4438,1,1
34,hsa-miR-26a-1-3p,1,1
34,hsa-miR-4728-5p,1,-1
34,hsa-miR-6849-3p,1,1
34,hsa-miR-626,1,-1
34,hsa-miR-5003-3p,1,1
34,hsa-miR-548ab,1,-1
34,hsa-miR-3117-3p,1,-1
34,hsa-mir-129-1,1,1
34,hsa-miR-7-2-3p,1,-1
34,hsa-miR-4645-5p,1,-1
34,hsa-miR-6836-3p,1,-1
34,hsa-miR-6739-5p,1,1
34,hsa-miR-381-5p,1,1
34,hsa-mir-548ah,1,-1
34,hsa-miR-505-5p,1,1
34,hsa-miR-181d-3p,1,1
34,hsa-miR-30c-5p,1,1
34,hsa-miR-6763-5p,1,1
34,hsa-miR-6764-5p,1,1
34,hsa-miR-3126-5p,1,1
34,hsa-miR-1293,1,-1
34,hsa-miR-371b-5p,1,-1
34,hsa-miR-30b-3p,1,1
34,hsa-miR-25-3p,1,1
34,hsa-miR-3120-3p,1,-1
34,hsa-miR-5089-5p,1,-1
34,hsa-miR-5697,1,-1
34,hsa-mir-101-2,1,1
34,hsa-miR-30e-3p,1,-1
34,hsa-miR-370-5p,1,1
34,hsa-miR-3160-5p,1,-1
34,hsa-miR-4791,1,1
34,hsa-miR-140-3p,1,1
34,hsa-miR-1295b-3p,1,1
34,hsa-miR-6502-3p,1,1
34,hsa-miR-5010-5p,1,1
34,hsa-miR-140-5p,1,1
34,hsa-let-7a-2,1,-1
34,hsa-miR-509-3-5p,1,-1
34,hsa-miR-3200-5p,1,1
34,hsa-miR-4632-3p,1,1
34,hsa-miR-744-3p,1,1
