subject,team,mirna,expressed
26,team_halfTP-halfFN,hsa-miR-548an,1
26,team_halfTP-halfFN,hsa-miR-1293,1
26,team_halfTP-halfFN,hsa-miR-548av-5p,1
26,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
26,team_halfTP-halfFN,hsa-miR-5580-5p,1
26,team_halfTP-halfFN,hsa-miR-550a-5p,0
26,team_halfTP-halfFN,hsa-miR-3934-5p,0
26,team_halfTP-halfFN,hsa-miR-4714-5p,0
26,team_halfTP-halfFN,hsa-miR-425-5p,0
26,team_halfTP-halfFN,hsa-miR-548as-3p,0
26,team_halfTP-halfFN,hsa-miR-3928-3p,0
26,team_halfTP-halfFN,hsa-miR-33b-3p,0
26,team_halfTP-halfFN,hsa-miR-296-3p,0
26,team_halfTP-halfFN,hsa-miR-302b-5p,0
26,team_halfTP-halfFN,hsa-miR-3136-5p,0
26,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
26,team_halfTP-halfFN,hsa-miR-509-5p,0
26,team_halfTP-halfFN,hsa-miR-6847-5p,0
26,team_halfTP-halfFN,hsa-miR-6877-5p,0
26,team_halfTP-halfFN,hsa-let-7i-5p,0
27,team_halfTP-halfFN,hsa-miR-370-3p,1
27,team_halfTP-halfFN,hsa-miR-550b-3p,1
27,team_halfTP-halfFN,hsa-miR-96-3p,1
27,team_halfTP-halfFN,hsa-miR-6745,1
27,team_halfTP-halfFN,hsa-miR-1538,1
27,team_halfTP-halfFN,hsa-miR-6739-5p,1
27,team_halfTP-halfFN,hsa-miR-302b-3p,1
27,team_halfTP-halfFN,hsa-miR-137,1
27,team_halfTP-halfFN,hsa-mir-133b,1
27,team_halfTP-halfFN,hsa-miR-6829-3p,1
27,team_halfTP-halfFN,hsa-miR-548an,1
27,team_halfTP-halfFN,hsa-miR-1293,1
27,team_halfTP-halfFN,hsa-miR-548av-5p,1
27,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
27,team_halfTP-halfFN,hsa-miR-5580-5p,1
27,team_halfTP-halfFN,hsa-miR-550a-5p,0
27,team_halfTP-halfFN,hsa-miR-3934-5p,0
27,team_halfTP-halfFN,hsa-miR-4714-5p,0
27,team_halfTP-halfFN,hsa-miR-425-5p,0
27,team_halfTP-halfFN,hsa-miR-548as-3p,0
27,team_halfTP-halfFN,hsa-miR-3928-3p,0
27,team_halfTP-halfFN,hsa-miR-33b-3p,0
27,team_halfTP-halfFN,hsa-miR-296-3p,0
27,team_halfTP-halfFN,hsa-miR-302b-5p,0
27,team_halfTP-halfFN,hsa-miR-3136-5p,0
27,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
27,team_halfTP-halfFN,hsa-miR-509-5p,0
27,team_halfTP-halfFN,hsa-miR-6847-5p,0
27,team_halfTP-halfFN,hsa-miR-6877-5p,0
27,team_halfTP-halfFN,hsa-let-7i-5p,0
28,team_halfTP-halfFN,hsa-miR-370-3p,1
28,team_halfTP-halfFN,hsa-miR-550b-3p,1
28,team_halfTP-halfFN,hsa-miR-96-3p,1
28,team_halfTP-halfFN,hsa-miR-6745,1
28,team_halfTP-halfFN,hsa-miR-1538,1
28,team_halfTP-halfFN,hsa-miR-6739-5p,1
28,team_halfTP-halfFN,hsa-miR-302b-3p,1
28,team_halfTP-halfFN,hsa-miR-137,1
28,team_halfTP-halfFN,hsa-mir-133b,1
28,team_halfTP-halfFN,hsa-miR-6829-3p,1
28,team_halfTP-halfFN,hsa-miR-548an,1
28,team_halfTP-halfFN,hsa-miR-1293,1
28,team_halfTP-halfFN,hsa-miR-548av-5p,1
28,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
28,team_halfTP-halfFN,hsa-miR-5580-5p,1
28,team_halfTP-halfFN,hsa-miR-550a-5p,0
28,team_halfTP-halfFN,hsa-miR-3934-5p,0
28,team_halfTP-halfFN,hsa-miR-4714-5p,0
28,team_halfTP-halfFN,hsa-miR-425-5p,0
28,team_halfTP-halfFN,hsa-miR-548as-3p,0
28,team_halfTP-halfFN,hsa-miR-3928-3p,0
28,team_halfTP-halfFN,hsa-miR-33b-3p,0
28,team_halfTP-halfFN,hsa-miR-296-3p,0
28,team_halfTP-halfFN,hsa-miR-302b-5p,0
28,team_halfTP-halfFN,hsa-miR-3136-5p,0
28,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
28,team_halfTP-halfFN,hsa-miR-509-5p,0
28,team_halfTP-halfFN,hsa-miR-6847-5p,0
28,team_halfTP-halfFN,hsa-miR-6877-5p,0
28,team_halfTP-halfFN,hsa-let-7i-5p,0
29,team_halfTP-halfFN,hsa-miR-370-3p,1
29,team_halfTP-halfFN,hsa-miR-550b-3p,1
29,team_halfTP-halfFN,hsa-miR-96-3p,1
29,team_halfTP-halfFN,hsa-miR-6745,1
29,team_halfTP-halfFN,hsa-miR-1538,1
29,team_halfTP-halfFN,hsa-miR-6739-5p,1
29,team_halfTP-halfFN,hsa-miR-302b-3p,1
29,team_halfTP-halfFN,hsa-miR-137,1
29,team_halfTP-halfFN,hsa-mir-133b,1
29,team_halfTP-halfFN,hsa-miR-6829-3p,1
29,team_halfTP-halfFN,hsa-miR-548an,1
29,team_halfTP-halfFN,hsa-miR-1293,1
29,team_halfTP-halfFN,hsa-miR-548av-5p,1
29,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
29,team_halfTP-halfFN,hsa-miR-5580-5p,1
29,team_halfTP-halfFN,hsa-miR-550a-5p,0
29,team_halfTP-halfFN,hsa-miR-3934-5p,0
29,team_halfTP-halfFN,hsa-miR-4714-5p,0
29,team_halfTP-halfFN,hsa-miR-425-5p,0
29,team_halfTP-halfFN,hsa-miR-548as-3p,0
29,team_halfTP-halfFN,hsa-miR-3928-3p,0
29,team_halfTP-halfFN,hsa-miR-33b-3p,0
29,team_halfTP-halfFN,hsa-miR-296-3p,0
29,team_halfTP-halfFN,hsa-miR-302b-5p,0
29,team_halfTP-halfFN,hsa-miR-3136-5p,0
29,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
29,team_halfTP-halfFN,hsa-miR-509-5p,0
29,team_halfTP-halfFN,hsa-miR-6847-5p,0
29,team_halfTP-halfFN,hsa-miR-6877-5p,0
29,team_halfTP-halfFN,hsa-let-7i-5p,0
30,team_halfTP-halfFN,hsa-miR-370-3p,1
30,team_halfTP-halfFN,hsa-miR-550b-3p,1
30,team_halfTP-halfFN,hsa-miR-96-3p,1
30,team_halfTP-halfFN,hsa-miR-6745,1
30,team_halfTP-halfFN,hsa-miR-1538,1
30,team_halfTP-halfFN,hsa-miR-6739-5p,1
30,team_halfTP-halfFN,hsa-miR-302b-3p,1
30,team_halfTP-halfFN,hsa-miR-137,1
30,team_halfTP-halfFN,hsa-mir-133b,1
30,team_halfTP-halfFN,hsa-miR-6829-3p,1
30,team_halfTP-halfFN,hsa-miR-548an,1
30,team_halfTP-halfFN,hsa-miR-1293,1
30,team_halfTP-halfFN,hsa-miR-548av-5p,1
30,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
30,team_halfTP-halfFN,hsa-miR-5580-5p,1
30,team_halfTP-halfFN,hsa-miR-550a-5p,0
30,team_halfTP-halfFN,hsa-miR-3934-5p,0
30,team_halfTP-halfFN,hsa-miR-4714-5p,0
30,team_halfTP-halfFN,hsa-miR-425-5p,0
30,team_halfTP-halfFN,hsa-miR-548as-3p,0
30,team_halfTP-halfFN,hsa-miR-3928-3p,0
30,team_halfTP-halfFN,hsa-miR-33b-3p,0
30,team_halfTP-halfFN,hsa-miR-296-3p,0
30,team_halfTP-halfFN,hsa-miR-302b-5p,0
30,team_halfTP-halfFN,hsa-miR-3136-5p,0
30,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
30,team_halfTP-halfFN,hsa-miR-509-5p,0
30,team_halfTP-halfFN,hsa-miR-6847-5p,0
30,team_halfTP-halfFN,hsa-miR-6877-5p,0
30,team_halfTP-halfFN,hsa-let-7i-5p,0
31,team_halfTP-halfFN,hsa-miR-370-3p,1
31,team_halfTP-halfFN,hsa-miR-550b-3p,1
31,team_halfTP-halfFN,hsa-miR-96-3p,1
31,team_halfTP-halfFN,hsa-miR-6745,1
31,team_halfTP-halfFN,hsa-miR-1538,1
31,team_halfTP-halfFN,hsa-miR-6739-5p,1
31,team_halfTP-halfFN,hsa-miR-302b-3p,1
31,team_halfTP-halfFN,hsa-miR-137,1
31,team_halfTP-halfFN,hsa-mir-133b,1
31,team_halfTP-halfFN,hsa-miR-6829-3p,1
31,team_halfTP-halfFN,hsa-miR-548an,1
31,team_halfTP-halfFN,hsa-miR-1293,1
31,team_halfTP-halfFN,hsa-miR-548av-5p,1
31,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
31,team_halfTP-halfFN,hsa-miR-5580-5p,1
31,team_halfTP-halfFN,hsa-miR-550a-5p,0
31,team_halfTP-halfFN,hsa-miR-3934-5p,0
31,team_halfTP-halfFN,hsa-miR-4714-5p,0
31,team_halfTP-halfFN,hsa-miR-425-5p,0
31,team_halfTP-halfFN,hsa-miR-548as-3p,0
31,team_halfTP-halfFN,hsa-miR-3928-3p,0
31,team_halfTP-halfFN,hsa-miR-33b-3p,0
31,team_halfTP-halfFN,hsa-miR-296-3p,0
31,team_halfTP-halfFN,hsa-miR-302b-5p,0
31,team_halfTP-halfFN,hsa-miR-3136-5p,0
31,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
31,team_halfTP-halfFN,hsa-miR-509-5p,0
31,team_halfTP-halfFN,hsa-miR-6847-5p,0
31,team_halfTP-halfFN,hsa-miR-6877-5p,0
31,team_halfTP-halfFN,hsa-let-7i-5p,0
32,team_halfTP-halfFN,hsa-miR-370-3p,1
32,team_halfTP-halfFN,hsa-miR-550b-3p,1
32,team_halfTP-halfFN,hsa-miR-96-3p,1
32,team_halfTP-halfFN,hsa-miR-6745,1
32,team_halfTP-halfFN,hsa-miR-1538,1
32,team_halfTP-halfFN,hsa-miR-6739-5p,1
32,team_halfTP-halfFN,hsa-miR-302b-3p,1
32,team_halfTP-halfFN,hsa-miR-137,1
32,team_halfTP-halfFN,hsa-mir-133b,1
32,team_halfTP-halfFN,hsa-miR-6829-3p,1
32,team_halfTP-halfFN,hsa-miR-548an,1
32,team_halfTP-halfFN,hsa-miR-1293,1
32,team_halfTP-halfFN,hsa-miR-548av-5p,1
32,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
32,team_halfTP-halfFN,hsa-miR-5580-5p,1
32,team_halfTP-halfFN,hsa-miR-550a-5p,0
32,team_halfTP-halfFN,hsa-miR-3934-5p,0
32,team_halfTP-halfFN,hsa-miR-4714-5p,0
32,team_halfTP-halfFN,hsa-miR-425-5p,0
32,team_halfTP-halfFN,hsa-miR-548as-3p,0
32,team_halfTP-halfFN,hsa-miR-3928-3p,0
32,team_halfTP-halfFN,hsa-miR-33b-3p,0
32,team_halfTP-halfFN,hsa-miR-296-3p,0
32,team_halfTP-halfFN,hsa-miR-302b-5p,0
32,team_halfTP-halfFN,hsa-miR-3136-5p,0
32,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
32,team_halfTP-halfFN,hsa-miR-509-5p,0
32,team_halfTP-halfFN,hsa-miR-6847-5p,0
32,team_halfTP-halfFN,hsa-miR-6877-5p,0
32,team_halfTP-halfFN,hsa-let-7i-5p,0
33,team_halfTP-halfFN,hsa-miR-370-3p,1
33,team_halfTP-halfFN,hsa-miR-550b-3p,1
33,team_halfTP-halfFN,hsa-miR-96-3p,1
33,team_halfTP-halfFN,hsa-miR-6745,1
33,team_halfTP-halfFN,hsa-miR-1538,1
33,team_halfTP-halfFN,hsa-miR-6739-5p,1
33,team_halfTP-halfFN,hsa-miR-302b-3p,1
33,team_halfTP-halfFN,hsa-miR-137,1
33,team_halfTP-halfFN,hsa-mir-133b,1
33,team_halfTP-halfFN,hsa-miR-6829-3p,1
33,team_halfTP-halfFN,hsa-miR-548an,1
33,team_halfTP-halfFN,hsa-miR-1293,1
33,team_halfTP-halfFN,hsa-miR-548av-5p,1
33,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
33,team_halfTP-halfFN,hsa-miR-5580-5p,1
33,team_halfTP-halfFN,hsa-miR-550a-5p,0
33,team_halfTP-halfFN,hsa-miR-3934-5p,0
33,team_halfTP-halfFN,hsa-miR-4714-5p,0
33,team_halfTP-halfFN,hsa-miR-425-5p,0
33,team_halfTP-halfFN,hsa-miR-548as-3p,0
33,team_halfTP-halfFN,hsa-miR-3928-3p,0
33,team_halfTP-halfFN,hsa-miR-33b-3p,0
33,team_halfTP-halfFN,hsa-miR-296-3p,0
33,team_halfTP-halfFN,hsa-miR-302b-5p,0
33,team_halfTP-halfFN,hsa-miR-3136-5p,0
33,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
33,team_halfTP-halfFN,hsa-miR-509-5p,0
33,team_halfTP-halfFN,hsa-miR-6847-5p,0
33,team_halfTP-halfFN,hsa-miR-6877-5p,0
33,team_halfTP-halfFN,hsa-let-7i-5p,0
34,team_halfTP-halfFN,hsa-miR-370-3p,1
34,team_halfTP-halfFN,hsa-miR-550b-3p,1
34,team_halfTP-halfFN,hsa-miR-96-3p,1
34,team_halfTP-halfFN,hsa-miR-6745,1
34,team_halfTP-halfFN,hsa-miR-1538,1
34,team_halfTP-halfFN,hsa-miR-6739-5p,1
34,team_halfTP-halfFN,hsa-miR-302b-3p,1
34,team_halfTP-halfFN,hsa-miR-137,1
34,team_halfTP-halfFN,hsa-mir-133b,1
34,team_halfTP-halfFN,hsa-miR-6829-3p,1
34,team_halfTP-halfFN,hsa-miR-548an,1
34,team_halfTP-halfFN,hsa-miR-1293,1
34,team_halfTP-halfFN,hsa-miR-548av-5p,1
34,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
34,team_halfTP-halfFN,hsa-miR-5580-5p,1
34,team_halfTP-halfFN,hsa-miR-550a-5p,0
34,team_halfTP-halfFN,hsa-miR-3934-5p,0
34,team_halfTP-halfFN,hsa-miR-4714-5p,0
34,team_halfTP-halfFN,hsa-miR-425-5p,0
34,team_halfTP-halfFN,hsa-miR-548as-3p,0
34,team_halfTP-halfFN,hsa-miR-3928-3p,0
34,team_halfTP-halfFN,hsa-miR-33b-3p,0
34,team_halfTP-halfFN,hsa-miR-296-3p,0
34,team_halfTP-halfFN,hsa-miR-302b-5p,0
34,team_halfTP-halfFN,hsa-miR-3136-5p,0
34,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
34,team_halfTP-halfFN,hsa-miR-509-5p,0
34,team_halfTP-halfFN,hsa-miR-6847-5p,0
34,team_halfTP-halfFN,hsa-miR-6877-5p,0
34,team_halfTP-halfFN,hsa-let-7i-5p,0
35,team_halfTP-halfFN,hsa-miR-370-3p,1
35,team_halfTP-halfFN,hsa-miR-550b-3p,1
35,team_halfTP-halfFN,hsa-miR-96-3p,1
35,team_halfTP-halfFN,hsa-miR-6745,1
35,team_halfTP-halfFN,hsa-miR-1538,1
35,team_halfTP-halfFN,hsa-miR-6739-5p,1
35,team_halfTP-halfFN,hsa-miR-302b-3p,1
35,team_halfTP-halfFN,hsa-miR-137,1
35,team_halfTP-halfFN,hsa-mir-133b,1
35,team_halfTP-halfFN,hsa-miR-6829-3p,1
35,team_halfTP-halfFN,hsa-miR-548an,1
35,team_halfTP-halfFN,hsa-miR-1293,1
35,team_halfTP-halfFN,hsa-miR-548av-5p,1
35,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
35,team_halfTP-halfFN,hsa-miR-5580-5p,1
35,team_halfTP-halfFN,hsa-miR-550a-5p,0
35,team_halfTP-halfFN,hsa-miR-3934-5p,0
35,team_halfTP-halfFN,hsa-miR-4714-5p,0
35,team_halfTP-halfFN,hsa-miR-425-5p,0
35,team_halfTP-halfFN,hsa-miR-548as-3p,0
35,team_halfTP-halfFN,hsa-miR-3928-3p,0
35,team_halfTP-halfFN,hsa-miR-33b-3p,0
35,team_halfTP-halfFN,hsa-miR-296-3p,0
35,team_halfTP-halfFN,hsa-miR-302b-5p,0
35,team_halfTP-halfFN,hsa-miR-3136-5p,0
35,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
35,team_halfTP-halfFN,hsa-miR-509-5p,0
35,team_halfTP-halfFN,hsa-miR-6847-5p,0
35,team_halfTP-halfFN,hsa-miR-6877-5p,0
35,team_halfTP-halfFN,hsa-let-7i-5p,0
36,team_halfTP-halfFN,hsa-miR-370-3p,1
36,team_halfTP-halfFN,hsa-miR-550b-3p,1
36,team_halfTP-halfFN,hsa-miR-96-3p,1
36,team_halfTP-halfFN,hsa-miR-6745,1
36,team_halfTP-halfFN,hsa-miR-1538,1
36,team_halfTP-halfFN,hsa-miR-6739-5p,1
36,team_halfTP-halfFN,hsa-miR-302b-3p,1
36,team_halfTP-halfFN,hsa-miR-137,1
36,team_halfTP-halfFN,hsa-mir-133b,1
36,team_halfTP-halfFN,hsa-miR-6829-3p,1
36,team_halfTP-halfFN,hsa-miR-548an,1
36,team_halfTP-halfFN,hsa-miR-1293,1
36,team_halfTP-halfFN,hsa-miR-548av-5p,1
36,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
36,team_halfTP-halfFN,hsa-miR-5580-5p,1
36,team_halfTP-halfFN,hsa-miR-550a-5p,0
36,team_halfTP-halfFN,hsa-miR-3934-5p,0
36,team_halfTP-halfFN,hsa-miR-4714-5p,0
36,team_halfTP-halfFN,hsa-miR-425-5p,0
36,team_halfTP-halfFN,hsa-miR-548as-3p,0
36,team_halfTP-halfFN,hsa-miR-3928-3p,0
36,team_halfTP-halfFN,hsa-miR-33b-3p,0
36,team_halfTP-halfFN,hsa-miR-296-3p,0
36,team_halfTP-halfFN,hsa-miR-302b-5p,0
36,team_halfTP-halfFN,hsa-miR-3136-5p,0
36,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
36,team_halfTP-halfFN,hsa-miR-509-5p,0
36,team_halfTP-halfFN,hsa-miR-6847-5p,0
36,team_halfTP-halfFN,hsa-miR-6877-5p,0
36,team_halfTP-halfFN,hsa-let-7i-5p,0
37,team_halfTP-halfFN,hsa-miR-370-3p,1
37,team_halfTP-halfFN,hsa-miR-550b-3p,1
37,team_halfTP-halfFN,hsa-miR-96-3p,1
37,team_halfTP-halfFN,hsa-miR-6745,1
37,team_halfTP-halfFN,hsa-miR-1538,1
37,team_halfTP-halfFN,hsa-miR-6739-5p,1
37,team_halfTP-halfFN,hsa-miR-302b-3p,1
37,team_halfTP-halfFN,hsa-miR-137,1
37,team_halfTP-halfFN,hsa-mir-133b,1
37,team_halfTP-halfFN,hsa-miR-6829-3p,1
37,team_halfTP-halfFN,hsa-miR-548an,1
37,team_halfTP-halfFN,hsa-miR-1293,1
37,team_halfTP-halfFN,hsa-miR-548av-5p,1
37,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
37,team_halfTP-halfFN,hsa-miR-5580-5p,1
37,team_halfTP-halfFN,hsa-miR-550a-5p,0
37,team_halfTP-halfFN,hsa-miR-3934-5p,0
37,team_halfTP-halfFN,hsa-miR-4714-5p,0
37,team_halfTP-halfFN,hsa-miR-425-5p,0
37,team_halfTP-halfFN,hsa-miR-548as-3p,0
37,team_halfTP-halfFN,hsa-miR-3928-3p,0
37,team_halfTP-halfFN,hsa-miR-33b-3p,0
37,team_halfTP-halfFN,hsa-miR-296-3p,0
37,team_halfTP-halfFN,hsa-miR-302b-5p,0
37,team_halfTP-halfFN,hsa-miR-3136-5p,0
37,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
37,team_halfTP-halfFN,hsa-miR-509-5p,0
37,team_halfTP-halfFN,hsa-miR-6847-5p,0
37,team_halfTP-halfFN,hsa-miR-6877-5p,0
37,team_halfTP-halfFN,hsa-let-7i-5p,0
38,team_halfTP-halfFN,hsa-miR-370-3p,1
38,team_halfTP-halfFN,hsa-miR-550b-3p,1
38,team_halfTP-halfFN,hsa-miR-96-3p,1
38,team_halfTP-halfFN,hsa-miR-6745,1
38,team_halfTP-halfFN,hsa-miR-1538,1
38,team_halfTP-halfFN,hsa-miR-6739-5p,1
38,team_halfTP-halfFN,hsa-miR-302b-3p,1
38,team_halfTP-halfFN,hsa-miR-137,1
38,team_halfTP-halfFN,hsa-mir-133b,1
38,team_halfTP-halfFN,hsa-miR-6829-3p,1
38,team_halfTP-halfFN,hsa-miR-548an,1
38,team_halfTP-halfFN,hsa-miR-1293,1
38,team_halfTP-halfFN,hsa-miR-548av-5p,1
38,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
38,team_halfTP-halfFN,hsa-miR-5580-5p,1
38,team_halfTP-halfFN,hsa-miR-550a-5p,0
38,team_halfTP-halfFN,hsa-miR-3934-5p,0
38,team_halfTP-halfFN,hsa-miR-4714-5p,0
38,team_halfTP-halfFN,hsa-miR-425-5p,0
38,team_halfTP-halfFN,hsa-miR-548as-3p,0
38,team_halfTP-halfFN,hsa-miR-3928-3p,0
38,team_halfTP-halfFN,hsa-miR-33b-3p,0
38,team_halfTP-halfFN,hsa-miR-296-3p,0
38,team_halfTP-halfFN,hsa-miR-302b-5p,0
38,team_halfTP-halfFN,hsa-miR-3136-5p,0
38,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
38,team_halfTP-halfFN,hsa-miR-509-5p,0
38,team_halfTP-halfFN,hsa-miR-6847-5p,0
38,team_halfTP-halfFN,hsa-miR-6877-5p,0
38,team_halfTP-halfFN,hsa-let-7i-5p,0
39,team_halfTP-halfFN,hsa-miR-370-3p,1
39,team_halfTP-halfFN,hsa-miR-550b-3p,1
39,team_halfTP-halfFN,hsa-miR-96-3p,1
39,team_halfTP-halfFN,hsa-miR-6745,1
39,team_halfTP-halfFN,hsa-miR-1538,1
39,team_halfTP-halfFN,hsa-miR-6739-5p,1
39,team_halfTP-halfFN,hsa-miR-302b-3p,1
39,team_halfTP-halfFN,hsa-miR-137,1
39,team_halfTP-halfFN,hsa-mir-133b,1
39,team_halfTP-halfFN,hsa-miR-6829-3p,1
39,team_halfTP-halfFN,hsa-miR-548an,1
39,team_halfTP-halfFN,hsa-miR-1293,1
39,team_halfTP-halfFN,hsa-miR-548av-5p,1
39,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
39,team_halfTP-halfFN,hsa-miR-5580-5p,1
39,team_halfTP-halfFN,hsa-miR-550a-5p,0
39,team_halfTP-halfFN,hsa-miR-3934-5p,0
39,team_halfTP-halfFN,hsa-miR-4714-5p,0
39,team_halfTP-halfFN,hsa-miR-425-5p,0
39,team_halfTP-halfFN,hsa-miR-548as-3p,0
39,team_halfTP-halfFN,hsa-miR-3928-3p,0
39,team_halfTP-halfFN,hsa-miR-33b-3p,0
39,team_halfTP-halfFN,hsa-miR-296-3p,0
39,team_halfTP-halfFN,hsa-miR-302b-5p,0
39,team_halfTP-halfFN,hsa-miR-3136-5p,0
39,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
39,team_halfTP-halfFN,hsa-miR-509-5p,0
39,team_halfTP-halfFN,hsa-miR-6847-5p,0
39,team_halfTP-halfFN,hsa-miR-6877-5p,0
39,team_halfTP-halfFN,hsa-let-7i-5p,0
40,team_halfTP-halfFN,hsa-miR-370-3p,1
40,team_halfTP-halfFN,hsa-miR-550b-3p,1
40,team_halfTP-halfFN,hsa-miR-96-3p,1
40,team_halfTP-halfFN,hsa-miR-6745,1
40,team_halfTP-halfFN,hsa-miR-1538,1
40,team_halfTP-halfFN,hsa-miR-6739-5p,1
40,team_halfTP-halfFN,hsa-miR-302b-3p,1
40,team_halfTP-halfFN,hsa-miR-137,1
40,team_halfTP-halfFN,hsa-mir-133b,1
40,team_halfTP-halfFN,hsa-miR-6829-3p,1
40,team_halfTP-halfFN,hsa-miR-548an,1
40,team_halfTP-halfFN,hsa-miR-1293,1
40,team_halfTP-halfFN,hsa-miR-548av-5p,1
40,team_halfTP-halfFN,hsa-miR-376a-2-5p,1
40,team_halfTP-halfFN,hsa-miR-5580-5p,1
40,team_halfTP-halfFN,hsa-miR-550a-5p,0
40,team_halfTP-halfFN,hsa-miR-3934-5p,0
40,team_halfTP-halfFN,hsa-miR-4714-5p,0
40,team_halfTP-halfFN,hsa-miR-425-5p,0
40,team_halfTP-halfFN,hsa-miR-548as-3p,0
40,team_halfTP-halfFN,hsa-miR-3928-3p,0
40,team_halfTP-halfFN,hsa-miR-33b-3p,0
40,team_halfTP-halfFN,hsa-miR-296-3p,0
40,team_halfTP-halfFN,hsa-miR-302b-5p,0
40,team_halfTP-halfFN,hsa-miR-3136-5p,0
40,team_halfTP-halfFN,hsa-miR-125b-2-3p,0
40,team_halfTP-halfFN,hsa-miR-509-5p,0
40,team_halfTP-halfFN,hsa-miR-6847-5p,0
40,team_halfTP-halfFN,hsa-miR-6877-5p,0
40,team_halfTP-halfFN,hsa-let-7i-5p,0
1,team_allFN,hsa-miR-370-3p,0
1,team_allFN,hsa-miR-550b-3p,0
1,team_allFN,hsa-miR-96-3p,0
1,team_allFN,hsa-miR-6745,0
1,team_allFN,hsa-miR-1538,0
1,team_allFN,hsa-miR-6739-5p,0
1,team_allFN,hsa-miR-302b-3p,0
1,team_allFN,hsa-miR-137,0
1,team_allFN,hsa-mir-133b,0
1,team_allFN,hsa-miR-6829-3p,0
1,team_allFN,hsa-miR-548an,0
1,team_allFN,hsa-miR-1293,0
1,team_allFN,hsa-miR-548av-5p,0
1,team_allFN,hsa-miR-376a-2-5p,0
1,team_allFN,hsa-miR-5580-5p,0
1,team_allFN,hsa-miR-550a-5p,0
1,team_allFN,hsa-miR-3934-5p,0
1,team_allFN,hsa-miR-4714-5p,0
1,team_allFN,hsa-miR-425-5p,0
1,team_allFN,hsa-miR-548as-3p,0
1,team_allFN,hsa-miR-3928-3p,0
1,team_allFN,hsa-miR-33b-3p,0
1,team_allFN,hsa-miR-296-3p,0
1,team_allFN,hsa-miR-302b-5p,0
1,team_allFN,hsa-miR-3136-5p,0
1,team_allFN,hsa-miR-125b-2-3p,0
1,team_allFN,hsa-miR-509-5p,0
1,team_allFN,hsa-miR-6847-5p,0
1,team_allFN,hsa-miR-6877-5p,0
1,team_allFN,hsa-let-7i-5p,0
2,team_allFN,hsa-miR-370-3p,0
2,team_allFN,hsa-miR-550b-3p,0
2,team_allFN,hsa-miR-96-3p,0
2,team_allFN,hsa-miR-6745,0
2,team_allFN,hsa-miR-1538,0
2,team_allFN,hsa-miR-6739-5p,0
2,team_allFN,hsa-miR-302b-3p,0
2,team_allFN,hsa-miR-137,0
2,team_allFN,hsa-mir-133b,0
2,team_allFN,hsa-miR-6829-3p,0
2,team_allFN,hsa-miR-548an,0
2,team_allFN,hsa-miR-1293,0
2,team_allFN,hsa-miR-548av-5p,0
2,team_allFN,hsa-miR-376a-2-5p,0
2,team_allFN,hsa-miR-5580-5p,0
2,team_allFN,hsa-miR-550a-5p,0
2,team_allFN,hsa-miR-3934-5p,0
2,team_allFN,hsa-miR-4714-5p,0
2,team_allFN,hsa-miR-425-5p,0
2,team_allFN,hsa-miR-548as-3p,0
2,team_allFN,hsa-miR-3928-3p,0
2,team_allFN,hsa-miR-33b-3p,0
2,team_allFN,hsa-miR-296-3p,0
2,team_allFN,hsa-miR-302b-5p,0
2,team_allFN,hsa-miR-3136-5p,0
2,team_allFN,hsa-miR-125b-2-3p,0
2,team_allFN,hsa-miR-509-5p,0
2,team_allFN,hsa-miR-6847-5p,0
2,team_allFN,hsa-miR-6877-5p,0
2,team_allFN,hsa-let-7i-5p,0
3,team_allFN,hsa-miR-370-3p,0
3,team_allFN,hsa-miR-550b-3p,0
3,team_allFN,hsa-miR-96-3p,0
3,team_allFN,hsa-miR-6745,0
3,team_allFN,hsa-miR-1538,0
3,team_allFN,hsa-miR-6739-5p,0
3,team_allFN,hsa-miR-302b-3p,0
3,team_allFN,hsa-miR-137,0
